,default,student,balance,income
7700,No,No,747.139342,42318.93328
7701,No,No,864.4607726,44429.06675
7702,No,Yes,391.9982267,9995.041633
7703,No,No,151.2607703,57657.28222
7704,No,No,873.1255251,34352.70032
7705,No,No,28.78977602,55369.20139
7706,No,No,228.5118511,57232.26856
7707,No,No,1190.139323,27734.73898
7708,No,Yes,1845.976439,12107.74182
7709,No,No,107.1547685,42776.30187
7710,No,No,2058.784781,55021.5518
7711,No,No,914.6373126,46492.64883
7712,No,No,799.7327046,45702.40167
7713,No,No,890.248108,34679.48276
7714,No,No,1184.492298,43228.8059
7715,No,No,1143.122864,42672.12915
7716,No,No,718.7431182,31371.78108
7717,No,No,847.6549143,43515.3022
7718,No,No,1067.273201,50647.8724
7719,No,No,791.5425837,32574.34127
7720,No,No,826.3553124,37241.44063
7721,No,Yes,652.7556923,23492.32324
7722,No,No,827.6347367,36439.66094
7723,No,Yes,704.0954634,16509.52293
7724,No,No,773.5937314,29661.46353
7725,No,No,402.1290147,42978.39361
7726,No,No,411.5376269,30065.44435
7727,No,No,340.9643991,27262.05798
7728,No,Yes,1021.56825,14500.62917
7729,No,No,1323.640681,30517.20825
7730,No,Yes,1362.644449,18205.23178
7731,No,No,347.4609165,24735.55069
7732,Yes,No,1610.484015,35589.73383
7733,No,No,1313.836804,40843.09978
7734,No,Yes,705.3905442,19125.68498
7735,No,No,705.7352329,45280.81923
7736,No,No,0,38968.41579
7737,No,Yes,0,23735.40854
7738,No,No,1562.669858,52422.78022
7739,No,Yes,655.611221,19039.16827
7740,No,Yes,780.2540758,20758.47124
7741,No,No,946.1375736,40038.68311
7742,No,No,1402.512445,46207.77984
7743,No,No,321.5883321,52711.61736
7744,No,No,1824.293748,22471.44572
7745,No,No,0,23562.29061
7746,No,No,602.1950122,26768.91742
7747,No,No,314.4591953,40016.47593
7748,No,No,1223.714012,64440.21753
7749,No,No,487.1168883,55459.453
7750,No,No,324.8515434,52838.84933
7751,No,No,98.22905568,48070.15932
7752,No,No,0,18063.88836
7753,No,Yes,345.7996071,15967.99085
7754,No,No,869.3081193,32571.16926
7755,No,No,437.5552567,37212.26936
7756,No,No,323.5950541,34129.65607
7757,No,No,1286.905557,45569.06752
7758,No,Yes,940.4793543,20578.80723
7759,No,No,1385.303477,35045.43873
7760,No,No,765.8186636,33216.3532
7761,No,No,599.009725,53004.58546
7762,No,No,1153.329251,17598.43403
7763,No,No,352.2783255,34359.84124
7764,No,No,226.2173456,59680.00226
7765,No,Yes,754.968696,30340.1204
7766,No,No,1713.537851,43899.08429
7767,No,No,969.5383098,33293.79472
7768,No,No,1024.612986,34401.01774
7769,No,No,838.6530169,25272.48607
7770,No,No,1072.03377,47029.26037
7771,No,Yes,686.6943789,18551.53006
7772,No,No,715.5440757,50127.95563
7773,No,No,1130.772145,40314.27154
7774,No,No,1286.63632,44825.86584
7775,No,No,937.5011931,33266.51944
7776,No,Yes,1881.256521,14992.38673
7777,No,No,135.9533458,49372.83598
7778,No,Yes,1471.923929,19774.92388
7779,No,No,773.1715664,37877.60452
7780,No,No,552.6725661,50688.49633
7781,No,No,1074.087653,35873.22864
7782,No,Yes,137.4314686,22783.42097
7783,No,Yes,523.8314927,12062.39436
7784,No,No,724.5377902,33254.52849
7785,Yes,No,2040.590171,50930.91079
7786,No,Yes,1415.890802,22823.62786
7787,No,No,174.4836347,54992.9893
7788,No,No,805.3144881,36864.68929
7789,No,Yes,1008.03313,13547.07854
7790,No,Yes,0,21665.52681
7791,No,No,1078.41039,44474.42029
7792,No,No,768.6940069,32373.77105
7793,No,No,391.1897845,42212.03034
7794,No,No,0,46910.79789
7795,No,Yes,1318.577735,18042.01761
7796,No,No,955.4493408,40698.97613
7797,No,No,1425.53486,33666.10426
7798,No,Yes,1196.491941,14916.44469
7799,Yes,No,2038.891851,58606.48624
7800,No,Yes,1047.99824,15846.65523
7801,No,No,995.3460999,46702.23907
7802,No,No,1657.2559,29945.56602
7803,No,Yes,396.5826334,18244.16602
7804,No,Yes,594.5589853,13180.50211
7805,No,No,931.7108765,50210.06947
7806,No,No,1318.807066,44778.046
7807,No,No,24.26359999,36070.13885
7808,No,No,713.6733979,48914.5602
7809,No,No,891.7516852,53044.83561
7810,No,No,1794.411575,44037.84752
7811,No,Yes,1412.089967,17049.66001
7812,Yes,No,2024.820212,64135.43108
7813,No,No,399.597296,42578.04594
7814,Yes,No,1598.020831,39163.36106
7815,No,No,1045.311352,31754.02378
7816,Yes,Yes,2578.469022,25706.64777
7817,No,No,1113.289142,42292.49015
7818,No,Yes,645.1186876,16097.21702
7819,No,Yes,861.104127,15873.61286
7820,No,Yes,408.2183522,21432.72643
7821,No,Yes,794.9731014,21590.96187
7822,No,No,1477.637956,36546.82315
7823,No,No,634.3999798,33377.36039
7824,No,No,798.0820907,38080.96234
7825,No,Yes,0,19919.56344
7826,No,Yes,980.1017057,16381.20313
7827,No,No,831.2454231,27706.95385
7828,Yes,Yes,2083.228376,20103.60274
7829,No,Yes,1436.074826,21511.45781
7830,No,No,1467.225191,28845.0222
7831,No,No,469.4384772,37879.25652
7832,No,No,1166.715877,31032.38597
7833,No,No,844.0412923,32089.62465
7834,No,Yes,1538.973751,15757.93354
7835,No,No,562.7011169,39067.75151
7836,No,No,1112.110885,29229.53168
7837,No,No,246.393764,33647.99323
7838,No,No,562.7238684,60196.18261
7839,No,No,916.5692398,42486.39891
7840,No,No,618.5663094,28477.27953
7841,No,Yes,1604.613738,15467.21891
7842,No,No,847.6149639,42308.05232
7843,No,No,304.4827935,52543.82829
7844,No,No,778.8197433,31986.57121
7845,No,Yes,1464.39479,13968.50801
7846,No,No,221.4799857,37782.99708
7847,No,No,592.0451816,39064.99448
7848,No,No,1010.612455,34055.57159
7849,No,No,1194.456464,49316.99776
7850,No,No,844.3125669,52237.72548
7851,No,Yes,179.5039775,19020.29596
7852,No,No,355.9301126,32120.31724
7853,No,Yes,1776.728974,21280.87661
7854,No,No,27.30188269,25050.82709
7855,No,Yes,631.0198864,20753.51811
7856,No,No,187.9776847,49989.30743
7857,No,Yes,1511.434098,11793.16178
7858,No,No,1008.478231,22094.74808
7859,No,No,820.4930473,43829.69508
7860,No,No,112.03331,40057.07744
7861,No,Yes,1675.658764,20773.1333
7862,No,Yes,592.8931977,14833.28967
7863,No,No,492.3989268,36004.37877
7864,No,No,364.7461927,46096.16015
7865,No,No,1025.327348,44194.51371
7866,No,No,612.6572774,38635.36444
7867,No,No,1456.630985,38676.54566
7868,No,Yes,1762.598246,13099.58889
7869,No,Yes,180.0951424,27351.42882
7870,Yes,Yes,1721.973027,15179.74933
7871,No,No,0,30822.45419
7872,No,No,1029.786861,69547.43695
7873,No,No,268.443287,55294.9511
7874,No,No,1711.432084,39019.68965
7875,No,No,0,36886.98626
7876,No,Yes,1295.818065,22241.70347
7877,No,No,1722.12592,21623.03645
7878,No,Yes,560.3817531,23546.39634
7879,No,No,676.5720235,41328.42762
7880,No,No,518.9369941,28231.01207
7881,No,No,626.4046872,18130.3221
7882,No,No,524.3801768,38020.63992
7883,No,No,0,33932.85275
7884,No,No,517.4991855,60790.90832
7885,No,No,563.3696936,22083.9086
7886,No,No,865.8865437,59740.73253
7887,No,Yes,618.1192173,24698.82724
7888,No,No,1428.81283,41417.05369
7889,No,No,1195.6287,34701.80249
7890,No,No,218.0141007,29211.39846
7891,No,No,1434.138048,38038.60389
7892,No,No,506.2673922,48843.00181
7893,No,No,1322.367854,34622.68625
7894,No,No,584.8188278,49317.83485
7895,No,No,815.072837,35017.85336
7896,No,No,0,50956.67561
7897,No,Yes,489.9275545,21445.53004
7898,No,No,644.8898301,42211.3598
7899,No,No,1151.203644,36468.7245
7900,No,No,1440.433962,27532.65357
7901,No,Yes,858.2153831,12588.10812
7902,No,No,0,29021.74528
7903,No,No,0,54053.90392
7904,Yes,Yes,1402.205727,15964.20918
7905,No,Yes,1171.724712,23505.19762
7906,No,No,662.3026321,44664.00591
7907,No,Yes,1142.734792,12893.95909
7908,No,No,785.4309975,37465.3601
7909,No,No,705.5486105,32899.60672
7910,No,Yes,1713.312471,17432.27359
7911,No,No,861.642116,38982.39152
7912,No,No,398.4273199,37094.56787
7913,No,Yes,703.6859705,16617.57009
7914,No,No,366.2601114,52360.91288
7915,No,No,1054.115963,41781.72858
7916,No,No,189.7327424,53266.33832
7917,No,No,944.2042462,41883.4143
7918,No,No,0,36969.17175
7919,No,No,499.9134357,28352.55339
7920,No,No,866.310977,59647.44029
7921,No,No,761.9884906,39172.94524
7922,No,No,1150.999818,50099.29362
7923,No,No,53.43705295,51027.06836
7924,No,No,319.7674269,36057.40111
7925,No,No,0,35116.59096
7926,No,No,222.1054562,41217.34936
7927,No,Yes,1336.99864,21309.25108
7928,No,Yes,1397.504863,26604.55709
7929,No,No,794.584067,37520.25333
7930,No,Yes,883.1573413,18213.07596
7931,No,No,1168.167308,17198.98356
7932,No,No,257.4470251,38275.95337
7933,No,Yes,1273.488513,17105.86705
7934,No,Yes,1934.511142,17084.04858
7935,No,Yes,1704.014193,17986.76358
7936,No,Yes,220.8914188,25667.86594
7937,No,No,323.3051241,51306.26862
7938,No,No,969.4041426,31476.51662
7939,No,No,385.1851205,50316.80152
7940,No,No,995.4084089,40907.49695
7941,No,No,758.3921316,40751.40748
7942,No,Yes,652.8675877,23515.13132
7943,No,Yes,903.1768373,15810.57419
7944,No,No,533.4295863,24857.90653
7945,No,Yes,1151.856308,23250.38451
7946,No,No,1271.328544,43878.81337
7947,No,No,136.1184403,44757.6928
7948,No,Yes,1171.950442,15850.77726
7949,No,No,512.6609456,49989.59958
7950,No,No,172.1575923,28370.86591
7951,No,No,1256.222658,42125.93733
7952,No,No,835.8371832,57505.9653
7953,No,No,1026.633616,61064.38758
7954,No,Yes,1144.274829,16002.35547
7955,No,Yes,682.9542988,15728.04791
7956,No,No,797.6728164,45377.72334
7957,No,No,97.32693534,62335.19685
7958,No,Yes,1436.329318,7761.318943
7959,No,Yes,1325.624926,15880.44715
7960,No,No,1462.69493,50508.74644
7961,No,No,191.9130126,55659.47329
7962,No,No,854.8842799,44173.82773
7963,No,No,864.3437963,34598.43439
7964,No,No,476.5671956,46953.41828
7965,No,No,1155.680389,50955.10653
7966,No,No,1127.700193,32068.14654
7967,No,No,0,62192.99565
7968,No,No,312.9169851,31328.0435
7969,No,Yes,467.8946604,16371.69775
7970,No,Yes,1055.597773,16810.55958
7971,No,Yes,989.235475,13609.63128
7972,No,No,245.7067237,40462.55381
7973,No,No,585.7526132,43627.32792
7974,No,No,610.8543063,39175.08053
7975,No,No,258.0365107,40138.84173
7976,No,No,1092.998159,37351.33966
7977,No,No,1387.873287,27145.70328
7978,No,No,833.0841932,49704.51196
7979,No,No,1184.87087,41802.94433
7980,No,Yes,916.7943938,17152.15796
7981,No,Yes,1427.337578,22909.43047
7982,No,Yes,1413.274427,19064.62219
7983,No,Yes,1592.549635,18024.28172
7984,No,No,0,26941.79774
7985,No,No,1050.204097,34803.53376
7986,No,No,1511.177706,35899.25584
7987,No,No,894.6817393,37232.29375
7988,No,Yes,781.6137295,12195.96995
7989,No,No,0,43311.6407
7990,No,No,1094.886615,38342.71501
7991,No,No,0,59266.96087
7992,No,Yes,875.6700609,18687.04517
7993,No,No,81.91809171,40936.90644
7994,No,No,371.1818581,34679.96073
7995,No,Yes,1438.055497,19200.50183
7996,No,No,674.5989565,67278.94844
7997,No,No,1097.762548,42228.97048
7998,No,No,593.0602869,47787.59592
7999,No,No,1167.101189,35952.19366
8000,No,No,1114.826926,33729.38986
8001,No,No,304.1465978,23866.93586
8002,No,No,353.6311313,40686.76015
8003,No,No,1269.420335,39010.14819
8004,No,Yes,397.5424885,22710.86574
8005,No,No,607.1662709,49547.46582
8006,No,No,1667.480365,47991.58505
8007,No,No,956.3113506,42971.90111
8008,No,No,668.3980286,38637.43388
8009,No,No,290.679874,37603.97217
8010,No,Yes,826.7274558,18776.30124
8011,No,No,1102.111459,48079.1253
8012,No,No,348.6588679,36519.09019
8013,No,Yes,991.2328292,8926.799452
8014,No,No,1224.235782,32751.69692
8015,No,No,146.3658568,44666.9323
8016,No,Yes,697.13558,18377.14971
8017,No,No,956.4469096,40740.32911
8018,No,Yes,1184.909432,13276.22112
8019,No,No,1702.236683,36530.47362
8020,No,No,0,36850.97118
8021,No,No,965.4597617,25045.72554
8022,No,No,331.1643387,25922.41674
8023,No,No,1307.093669,35425.60999
8024,No,No,1637.037557,45027.53816
8025,No,Yes,1091.932103,11703.38056
8026,No,Yes,1499.19013,17560.37184
8027,No,Yes,770.2905437,22114.71826
8028,No,Yes,1147.35491,19188.90827
8029,No,No,1037.274163,28437.77245
8030,No,No,626.9739384,50447.77415
8031,No,No,847.7207929,55260.34981
8032,No,Yes,1199.592686,16454.74984
8033,No,No,1288.285095,54666.37745
8034,No,No,675.2253871,33700.21261
8035,No,No,541.4409621,32502.69684
8036,No,Yes,1165.007391,18389.07904
8037,No,No,1042.791935,26141.00595
8038,No,No,989.2170927,42813.37511
8039,No,No,586.6026083,27798.16832
8040,No,No,931.5910554,33302.24002
8041,No,Yes,978.5385668,16514.32495
8042,No,No,958.9368289,47468.66971
8043,No,No,384.5320414,36019.4104
8044,No,No,645.0751364,43244.52376
8045,No,No,424.7602723,29502.40358
8046,No,No,612.5518758,33036.24132
8047,No,No,1381.442222,47470.01877
8048,No,No,0,45560.91289
8049,No,No,1096.026109,23954.21792
8050,No,No,945.6854495,38714.51829
8051,No,No,722.7680066,20962.10645
8052,No,Yes,887.8808195,20563.14713
8053,No,Yes,1049.953288,19724.83261
8054,No,No,728.0416851,29188.94274
8055,No,No,1114.904032,40084.00147
8056,No,Yes,1451.303542,14185.13792
8057,No,Yes,629.2131895,16007.69295
8058,No,No,630.2307415,49059.26276
8059,No,Yes,1372.978032,10776.44428
8060,No,Yes,746.8638361,13904.42764
8061,No,Yes,1400.545836,16519.08324
8062,No,No,971.3514351,46533.85648
8063,No,No,637.0823864,49097.90067
8064,No,No,1778.429109,34591.23827
8065,No,Yes,678.2050836,12787.09057
8066,No,No,1094.772982,46617.88257
8067,No,Yes,879.852005,23996.7402
8068,No,No,1449.324346,38720.38158
8069,No,No,322.0016252,43774.44211
8070,No,No,1430.57687,44104.95892
8071,No,Yes,1199.385586,18884.12747
8072,No,No,168.3675173,47684.52622
8073,No,Yes,1143.398205,15997.17119
8074,No,No,416.9064901,38104.77323
8075,No,No,1352.613669,42194.3867
8076,No,No,1431.741973,37793.28732
8077,No,No,481.3050408,35747.7451
8078,No,No,774.0731766,46082.04322
8079,No,No,0,34749.79359
8080,No,Yes,1186.891002,14256.72955
8081,No,Yes,978.359336,16679.89397
8082,No,No,1409.11216,30626.22399
8083,No,No,1491.479282,54835.77005
8084,No,Yes,1228.484966,18937.20694
8085,No,No,1553.478985,44425.89062
8086,No,No,1200.041622,56081.08023
8087,No,No,984.8608392,45435.49712
8088,No,No,558.3205402,38014.7601
8089,No,Yes,778.8538719,16007.45698
8090,No,No,163.3531708,45183.14512
8091,No,Yes,574.8182292,16479.53883
8092,No,No,1149.936856,39231.65048
8093,No,No,774.5380741,22691.88244
8094,No,No,866.7724996,30400.56051
8095,No,No,325.859608,36682.28257
8096,No,Yes,879.6270083,14898.31147
8097,No,No,160.5030608,19132.69486
8098,No,No,905.7190025,38210.73377
8099,No,Yes,649.93106,13475.01951
8100,No,No,196.9129257,35737.60363
8101,No,No,488.5663189,25407.21592
8102,No,No,449.2743161,13124.56319
8103,No,No,824.8024322,40957.52227
8104,No,Yes,600.6021718,18630.37913
8105,No,No,912.0655308,62142.06106
8106,No,No,619.1392617,41281.98096
8107,No,No,225.3646951,60275.88336
8108,No,No,369.4309534,63536.77517
8109,No,No,745.6661466,54891.43396
8110,No,Yes,782.3522809,22692.66999
8111,No,Yes,1051.247162,23200.97099
8112,No,Yes,613.601284,9506.460305
8113,No,No,863.6184007,30397.18726
8114,No,No,943.0860284,29622.60774
8115,No,Yes,1102.631262,10671.92358
8116,No,Yes,1175.133331,15444.92692
8117,No,No,491.4493698,51484.24549
8118,No,Yes,1131.085568,21829.08239
8119,No,Yes,717.3718454,16319.11698
8120,No,Yes,517.3005655,17068.33888
8121,Yes,Yes,2038.54316,12181.90258
8122,No,No,868.4944763,22176.27625
8123,No,No,111.416891,33328.24588
8124,No,Yes,1587.564398,13080.68875
8125,No,Yes,640.9984302,21680.09769
8126,No,Yes,1928.59212,17570.19508
8127,No,Yes,759.6787942,18871.40179
8128,No,No,1306.353964,35652.76198
8129,No,No,908.1742897,46791.03636
8130,No,No,871.6774122,28182.1163
8131,No,No,0,38878.17457
8132,No,No,0,53302.21303
8133,No,Yes,947.5251546,24073.09095
8134,No,No,222.8802756,40849.9209
8135,No,No,1237.534378,30967.58876
8136,No,No,1318.719112,36822.92496
8137,No,Yes,1030.052112,9760.399561
8138,No,No,925.7062398,62764.88429
8139,No,No,425.7797909,42131.53596
8140,No,Yes,1901.653755,21323.16327
8141,Yes,No,1940.37162,41162.93366
8142,No,Yes,227.317232,24282.22856
8143,No,No,836.5742295,51238.58093
8144,No,Yes,981.9979984,20147.51185
8145,No,No,1186.796231,52689.25014
8146,No,Yes,315.978748,13186.11769
8147,No,Yes,768.4472412,21497.52889
8148,No,Yes,969.9094653,13962.33243
8149,No,No,1175.191473,50921.25628
8150,No,Yes,1684.275341,20344.1782
8151,No,No,1120.623194,48571.26007
8152,No,No,784.4700535,52617.20709
8153,No,No,604.9800026,38885.31032
8154,No,No,517.9789015,41755.34398
8155,No,No,270.2640888,41978.04788
8156,No,No,825.600966,33986.69732
8157,No,No,623.5173805,51677.34542
8158,No,No,529.5083605,38328.61263
8159,No,Yes,1014.769662,12239.88381
8160,No,No,288.5346538,44081.03481
8161,No,No,500.2527238,17104.05425
8162,No,No,565.6759823,37299.07929
8163,No,No,1005.337168,34297.89776
8164,No,No,852.3933685,46320.85489
8165,No,No,613.1501138,34286.11245
8166,No,No,905.5657259,52997.73104
8167,No,No,1086.181729,52507.59729
8168,No,No,1057.178127,35807.02486
8169,No,No,252.8994606,27454.61895
8170,No,Yes,1401.282703,16683.053
8171,No,No,1529.131259,36572.02567
8172,No,Yes,947.453711,21945.79304
8173,No,No,0,33917.59412
8174,No,Yes,1312.907203,15495.02659
8175,No,No,1269.290575,43581.19884
8176,No,Yes,20.25809384,21530.33151
8177,No,No,0,30818.51195
8178,No,No,35.32299975,53407.26963
8179,No,No,897.3126908,31465.96477
8180,No,No,1043.552358,38393.6119
8181,No,No,1165.323966,33433.82892
8182,No,No,1299.47321,55165.47298
8183,No,No,675.776529,21758.02281
8184,No,Yes,1202.38503,20550.6377
8185,No,No,1190.159831,30746.37697
8186,No,Yes,535.0105962,13909.39159
8187,No,No,194.1935548,43150.50173
8188,No,No,430.6203194,46182.66498
8189,No,No,1047.927091,59765.59967
8190,No,No,220.7916993,26453.2893
8191,Yes,Yes,1493.968539,24126.02979
8192,No,Yes,856.6553992,15523.10294
8193,No,Yes,1635.500024,10596.52689
8194,No,No,666.6138887,49215.02453
8195,Yes,No,1562.837918,49303.00947
8196,No,No,255.8883718,48833.22877
8197,No,No,602.361702,53800.54721
8198,No,No,1599.314695,28825.47457
8199,No,No,150.9495108,36923.55219
8200,No,No,1388.81659,35460.80124
8201,No,No,87.94865179,47924.69791
8202,No,Yes,1935.827701,17969.79853
8203,No,Yes,1289.315963,7677.896398
8204,No,No,871.9872122,45496.94816
8205,No,No,1333.699981,44361.62087
8206,No,No,181.1793446,37380.14432
8207,No,No,791.1822252,48206.73175
8208,No,No,69.17702365,24556.02178
8209,No,No,940.8944835,54839.12365
8210,No,Yes,346.2155779,17866.52804
8211,No,No,214.846235,39629.20018
8212,No,Yes,676.8313079,16998.65172
8213,No,No,595.9969943,37417.13782
8214,No,Yes,999.3916964,23688.64897
8215,No,No,1447.043074,22433.63677
8216,No,No,464.0984776,44769.86483
8217,No,No,872.6399078,29749.17068
8218,No,No,381.7040992,25011.10339
8219,No,Yes,866.4967607,24262.6939
8220,No,Yes,1243.344102,23634.74858
8221,No,No,1184.308021,37600.07534
8222,No,Yes,757.4071028,25309.77323
8223,No,No,939.2584897,56225.82073
8224,No,No,560.7702336,61472.85869
8225,No,No,971.2788333,26853.3009
8226,No,No,518.6807923,30151.33046
8227,No,No,834.2636789,28022.83682
8228,No,Yes,545.5855799,19454.3258
8229,No,No,1057.350872,39651.12351
8230,No,Yes,720.5164509,20222.94899
8231,No,No,1285.517976,37442.64259
8232,No,Yes,406.3397694,30088.44251
8233,No,No,1023.892032,33392.70978
8234,No,No,356.2441181,21319.08596
8235,No,No,657.0888188,31724.62855
8236,No,Yes,1168.546414,25802.27648
8237,No,No,344.8822415,26227.32928
8238,No,Yes,535.3359894,24268.8285
8239,No,Yes,1222.966587,21373.3501
8240,No,Yes,663.6027281,21436.52164
8241,No,Yes,591.5371447,20961.46526
8242,No,Yes,941.7180089,23362.97717
8243,No,No,434.5449437,35620.0653
8244,Yes,No,1804.190505,23096.08436
8245,No,No,0,34227.94714
8246,No,No,0,28356.25194
8247,No,No,586.4709775,52203.85893
8248,No,No,707.4361492,42407.75423
8249,No,No,1491.640587,61096.49218
8250,No,Yes,556.1822343,21650.82992
8251,No,No,683.147542,44439.52874
8252,No,Yes,671.1317307,11857.47764
8253,No,No,1020.197756,43592.83414
8254,No,Yes,1183.067702,13210.87763
8255,No,Yes,1127.536131,19322.96966
8256,No,No,1545.982805,32691.92383
8257,No,No,1114.39773,44195.54455
8258,No,No,843.497244,41917.31977
8259,No,No,1047.67337,34413.19591
8260,No,Yes,810.5409457,17252.25425
8261,No,Yes,501.1105625,26425.69801
8262,No,Yes,1031.638361,21432.14705
8263,No,No,360.2150315,44082.18713
8264,No,No,1234.831678,40155.45141
8265,Yes,No,2236.764215,37113.88307
8266,No,No,750.8405315,32034.71213
8267,No,No,231.9683403,42465.96082
8268,No,No,1616.500194,41825.40398
8269,No,No,981.7993298,49644.91871
8270,No,No,538.0199251,27284.51086
8271,No,No,136.3073425,48799.65491
8272,No,No,614.9409836,30905.47982
8273,No,Yes,824.0407418,11659.19328
8274,No,No,393.0612671,44149.38831
8275,No,Yes,759.3971306,18693.1879
8276,No,Yes,1743.798837,17541.00287
8277,No,Yes,621.1701063,17503.68997
8278,No,No,1360.547173,54705.12698
8279,No,No,253.5218815,37506.20673
8280,No,No,1392.332678,48709.52926
8281,No,No,1508.250859,43525.05277
8282,No,Yes,1823.86706,19447.96656
8283,No,No,0,39423.51252
8284,No,No,728.673461,36557.23484
8285,No,No,1471.198738,56477.13086
8286,No,No,967.2567624,32201.63408
8287,No,No,640.7059824,38792.35719
8288,No,Yes,559.5664108,15720.38246
8289,No,Yes,1258.114533,20010.57627
8290,No,No,1126.887696,32770.57902
8291,No,No,1341.263141,46263.88501
8292,No,No,751.1019308,50290.14411
8293,No,No,325.9276366,57313.2825
8294,No,Yes,905.9019451,20285.22513
8295,No,No,699.6042756,49035.24746
8296,No,No,996.4459056,51393.78872
8297,No,Yes,1034.170213,23825.02851
8298,No,Yes,1464.636242,14763.56268
8299,No,No,280.724169,40382.59926
8300,No,No,725.8676857,41792.67292
8301,No,Yes,1162.590922,15419.11052
8302,No,Yes,193.7197625,18002.54765
8303,No,No,743.181827,50250.91901
8304,No,No,1403.839834,43225.0419
8305,No,No,460.1398044,52708.55985
8306,No,No,1218.219887,36290.16201
8307,No,No,903.9870202,51705.2716
8308,No,Yes,1473.695931,19759.50187
8309,No,No,525.515682,50763.98401
8310,Yes,Yes,1874.822612,14957.81633
8311,No,No,700.6223878,42023.88878
8312,No,Yes,1164.666966,23297.15789
8313,No,Yes,1803.766349,23201.82698
8314,No,Yes,451.7115231,22483.09581
8315,No,No,1101.98446,36231.85382
8316,No,Yes,1343.777124,28198.00535
8317,No,No,606.4358765,38897.07941
8318,No,No,0,45380.65676
8319,No,Yes,0,20963.38311
8320,No,No,1140.820152,36495.05539
8321,No,No,1597.647402,42515.08887
8322,No,Yes,521.8414793,10316.33674
8323,No,Yes,837.5214935,13215.78581
8324,No,No,390.3103153,42322.2467
8325,No,Yes,806.4819727,22127.08179
8326,No,No,890.2666463,38376.09065
8327,No,Yes,237.3830296,21376.68324
8328,No,Yes,808.396167,11804.03448
8329,No,No,694.3909457,46128.86471
8330,No,No,492.2539455,42143.19844
8331,No,Yes,460.5954148,12939.00909
8332,No,Yes,838.4599545,19805.87523
8333,No,No,675.8425047,38173.92575
8334,No,No,625.4198746,47406.24077
8335,No,No,45.47628178,27599.07233
8336,No,No,474.7692355,30799.94939
8337,No,No,1024.823657,46113.64712
8338,No,No,696.107577,40325.38481
8339,No,Yes,953.5336584,25820.58748
8340,No,No,1143.855231,50690.2577
8341,No,Yes,683.4413004,22595.45396
8342,No,No,644.6044091,30276.57073
8343,Yes,Yes,2034.674718,17133.96596
8344,No,Yes,1345.491624,12235.38767
8345,No,Yes,1307.087092,18082.55489
8346,No,No,705.5005243,52559.03126
8347,No,No,0,47725.52153
8348,No,No,501.1696197,35664.80539
8349,No,No,991.5209236,30775.52076
8350,No,Yes,956.6922342,19594.54904
8351,No,No,353.6499924,30726.28569
8352,No,No,838.9240601,47864.41892
8353,No,Yes,353.6527609,20531.49654
8354,No,Yes,751.2431402,16475.02756
8355,No,No,991.1584083,42767.69028
8356,No,Yes,1096.489647,17856.26503
8357,Yes,No,1655.775597,25639.79354
8358,No,No,0,35577.42528
8359,No,Yes,485.6531778,16099.91794
8360,No,No,850.4665937,34367.67653
8361,No,Yes,0,17695.84017
8362,No,Yes,766.6355371,21718.81362
8363,No,No,309.1791625,31232.07089
8364,No,No,244.6623745,29275.11542
8365,Yes,Yes,1013.216886,19651.26179
8366,No,No,357.5921567,48565.01771
8367,No,Yes,1908.242008,17642.62663
8368,No,No,1449.135708,40495.47218
8369,No,No,464.4163012,38236.74002
8370,No,No,1491.707545,40637.44798
8371,No,No,256.8941868,39019.87574
8372,No,No,0,35025.97139
8373,No,No,0,23910.13966
8374,No,No,817.6210891,43705.82271
8375,No,Yes,888.3063208,22901.63394
8376,No,No,1240.754605,51511.2976
8377,No,No,828.6441617,10948.5045
8378,No,Yes,959.8542276,18481.75266
8379,No,No,1281.448849,48837.37876
8380,No,Yes,1577.675431,11951.47861
8381,No,Yes,1444.114268,21441.01213
8382,No,Yes,647.6702879,13618.34779
8383,No,No,720.1649187,43654.23034
8384,No,No,64.15479336,47969.00511
8385,No,Yes,546.0286641,21615.26908
8386,No,Yes,1102.127277,14009.94299
8387,No,No,1294.52357,28001.04907
8388,No,No,341.3222905,33808.33618
8389,No,No,399.3903814,17348.78423
8390,No,No,710.3946335,31483.3472
8391,No,No,1467.573384,26697.7859
8392,No,Yes,282.8315188,13371.05502
8393,No,No,544.2251816,46149.51022
8394,No,No,1585.860373,42709.49189
8395,No,No,0,28784.46924
8396,No,No,1033.426272,43594.76232
8397,No,No,1131.053646,38834.23625
8398,No,No,544.2872953,24477.47191
8399,No,No,1116.720357,33716.17752
8400,Yes,No,2155.288986,34787.25268
8401,No,No,732.0566466,39433.48064
8402,No,No,591.6362698,33852.30967
8403,No,No,0,63251.30763
8404,No,No,453.8499581,27865.2848
8405,No,No,170.070917,27005.57712
8406,No,No,916.7291772,37212.80853
8407,No,No,611.3372902,38389.28253
8408,No,No,258.6296725,33327.93778
8409,No,Yes,357.5956653,18141.00282
8410,No,No,813.1738871,49274.38284
8411,Yes,No,1743.06471,22308.12575
8412,No,No,801.8027115,46182.2571
8413,No,No,674.7366147,26060.4861
8414,No,No,430.4906483,39921.13691
8415,No,No,1352.995532,34089.03318
8416,No,Yes,1040.880212,19427.81424
8417,No,No,1305.774698,34412.11637
8418,No,No,1294.761706,37712.3869
8419,No,Yes,583.295482,23694.36737
8420,No,Yes,1409.299178,21508.50151
